expense_allowance_fixed_id,clause_fixed_id,clauses,parent_allowance,allowance,is_all_purpose,allowance_amount,payment_frequency,last_adjusted_year,cpi_quarter_last_adjusted,operative_from,operative_to,version_number,last_modified_datetime,published_year,awards
9616.0,2233,34.3(a),,Television broadcasting,False,,,,,,,0,2022-02-15T15:41:38+00:00,2020,91
563.0,2250,74.2(a)(iv),,Travelling allowance—meals—breakfast,False,14.52,per meal,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2020,91
565.0,2250,74.2(a)(iv),,Travelling allowance—meals—dinner,False,28.65,per meal,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:40:25+00:00,2020,91
564.0,2250,74.2(a)(iv),,Travelling allowance—meals—lunch,False,21.59,per meal,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2020,91
555.0,2244,66.3(a)(ii),,Travelling meal allowance—breakfast,False,16.96,per meal break,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2020,91
557.0,2244,66.3(a)(ii),,Travelling meal allowance—dinner,False,29.2,per meal break,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2020,91
556.0,2244,66.3(a)(ii),,Travelling meal allowance—lunch,False,19.14,per meal break,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2020,91
542.0,2232,15.3(c),,Uniform allowance—maximum per week,False,7.41,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2020,91
541.0,2232,15.3(c),,Uniform allowance—per rostered day,False,1.51,per day,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2020,91
550.0,2239,15.3(a)(ii),,Vehicle allowance—motorcycle,False,0.4,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2020,91
549.0,2238,15.3(a)(i),,Vehicle allowance—vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2020,91
9760.0,2248,66.3(e)(iv),,Wardrobe allowance —other wardrobe allowance,False,25.5,per outfit per week or part of week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2020,91
561.0,2248,66.3(e)(iv),,Wardrobe allowance—own formal wear,False,42.8,per outfit per week or part of week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2020,91
547.0,2236,62.3(b),,Working away from usual place of work—employee required to provide own board and lodging—maximum per week—an amount of up to,False,409.41,per week,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2020,91
546.0,2236,62.3(b),,Working away from usual place of work—employee required to provide own board and lodging—per day,False,81.88,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:23+00:00,2020,91
558.0,2245,62.8(b)(i),,"Artists—Accommodation allowance—standard of a private home, homestead or hotel",False,8.15,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2019,91
9758.0,2246,62.8(b)(ii),,Artists—Accommodation allowance—standard of air-conditioned caravan or air-conditioned and sewered mining camps,False,16.38,per day,2014.0,,2014-07-01,2021-06-30,0,2023-04-05T17:24:55+00:00,2019,91
9759.0,2247,62.8(b)(iii),,"Artists—Accommodation allowance—standard of shearer’s quarters, mining camps or rough camping",False,32.57,per day,2014.0,,2014-07-01,2021-06-30,0,2023-04-05T17:24:55+00:00,2019,91
554.0,2243,62.1(a),,Artists—Meal allowance—after not less than 10 hours of work in a day,False,18.49,per occasion,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:24+00:00,2019,91
555.0,2244,62.1(b),,Artists—Travelling meal allowance—breakfast,False,16.61,per meal break,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:24+00:00,2019,91
557.0,2244,62.1(b),,Artists—Travelling meal allowance—dinner,False,28.59,per meal break,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:24+00:00,2019,91
556.0,2244,62.1(b),,Artists—Travelling meal allowance—lunch,False,18.74,per meal break,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:24+00:00,2019,91
9760.0,2249,62.9(e)(ii),,Artists—Wardrobe allowance —other wardrobe allowance,False,25.5,per outfit per week or part of week,2008.0,,2010-01-01,,0,2023-04-05T17:24:55+00:00,2019,91
561.0,2248,62.9(e)(i),,Artists—Wardrobe allowance—own formal wear,False,42.8,per outfit per week or part of week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2019,91
547.0,2236,57.2,,Cinemas—Working away from usual place of work—employee required to provide own board and lodging—maximum per week—an amount of up to,False,409.41,per week,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2019,91
546.0,2236,57.2,,Cinemas—Working away from usual place of work—employee required to provide own board and lodging—per day,False,81.88,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:23+00:00,2019,91
544.0,2234,49.1,,"Journalists—Meal allowance, more than one meal a day away from home",False,22.05,per meal,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:23+00:00,2019,91
545.0,2235,49.4,,Journalists—Spectacles allowance,False,111.3,per first frames,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2019,91
553.0,2242,49.4(a),,Journalists—Spectacles allowance—where the employee is in receipt of a health fund benefit,False,111.3,per first frames,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2019,91
569.0,2254,79.4(a),,"Motion picture production—Accommodation allowance—standard of a private home, homestead or hotel",False,8.15,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:25+00:00,2019,91
570.0,2255,79.4(b),,Motion picture production—Accommodation allowance—standard of air-conditioned caravans or air-conditioned and sewered mining camps,False,16.38,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:25+00:00,2019,91
571.0,2256,79.4(c),,"Motion picture production—Accommodation allowance—standard of shearer’s quarters, mining camps or rough camping",False,32.57,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:25+00:00,2019,91
548.0,2237,79.2,,Motion picture production—Laundry allowance,False,8.3,per day,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2019,91
567.0,2252,79.1(b),,Motion picture production—Meal allowance on location—dinner,False,20.08,per meal,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:25+00:00,2019,91
566.0,2251,79.1(a),,Motion picture production—Meal allowance on location—lunch,False,13.08,per meal,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:25+00:00,2019,91
568.0,2253,79.1(c),,Motion picture production—Meal allowance on location—supper,False,13.08,per meal,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:25+00:00,2019,91
563.0,2250,70.1(d),,Musicians—Travelling allowance—meals—breakfast,False,14.22,per meal,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:24+00:00,2019,91
565.0,2250,70.1(d),,Musicians—Travelling allowance—meals—dinner,False,28.05,per meal,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:25+00:00,2019,91
564.0,2250,70.1(d),,Musicians—Travelling allowance—meals—lunch,False,21.14,per meal,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:24+00:00,2019,91
552.0,2241,43.1(b)(i),,"Radio broadcasting—Meal allowance, more than 2 hours overtime without notice—technical staff",False,16.07,per occasion,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:24+00:00,2019,91
551.0,2240,43.1(a)(i),,"Radio broadcasting—Meal allowance, more than one meal a day away from home—announcers and broadcaster/journalists",False,24.05,per second and subsequent meals,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:24+00:00,2019,91
543.0,2233,32.1,,Television broadcasting—Meal allowance,False,18.74,per meal,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:23+00:00,2019,91
542.0,2232,18.4,,Uniform allowance—maximum per week,False,7.41,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2019,91
541.0,2232,18.4,,Uniform allowance—per rostered day,False,1.51,per day,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2019,91
550.0,2239,18.1(b),,Vehicle allowance—motorcycle,False,0.4,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2019,91
549.0,2238,18.1(a),,Vehicle allowance—vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2019,91
558.0,2245,62.8(b)(i),,"Artists—Accommodation allowance—standard of a private home, homestead or hotel",False,8.15,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2018,91
9758.0,2246,62.8(b)(ii),,Artists—Accommodation allowance—standard of air-conditioned caravan or air-conditioned and sewered mining camps,False,16.38,per day,2014.0,,2014-07-01,2021-06-30,0,2023-04-05T17:24:55+00:00,2018,91
9759.0,2247,62.8(b)(iii),,"Artists—Accommodation allowance—standard of shearer’s quarters, mining camps or rough camping",False,32.57,per day,2014.0,,2014-07-01,2021-06-30,0,2023-04-05T17:24:55+00:00,2018,91
554.0,2243,62.1(a),,Artists—Meal allowance—after not less than 10 hours of work in a day,False,17.92,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:24+00:00,2018,91
555.0,2244,62.1(b),,Artists—Travelling meal allowance—breakfast,False,16.1,per meal break,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:24+00:00,2018,91
557.0,2244,62.1(b),,Artists—Travelling meal allowance—dinner,False,27.71,per meal break,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:24+00:00,2018,91
556.0,2244,62.1(b),,Artists—Travelling meal allowance—lunch,False,18.16,per meal break,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:24+00:00,2018,91
9760.0,2249,62.9(e)(ii),,Artists—Wardrobe allowance —other wardrobe allowance,False,25.5,per outfit per week or part of week,2008.0,,2010-01-01,,0,2023-04-05T17:24:55+00:00,2018,91
561.0,2248,62.9(e)(i),,Artists—Wardrobe allowance—own formal wear,False,42.8,per outfit per week or part of week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2018,91
547.0,2236,57.2,,Cinemas—Working away from usual place of work—employee required to provide own board and lodging—maximum per week—an amount of up to,False,409.41,per week,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2018,91
546.0,2236,57.2,,Cinemas—Working away from usual place of work—employee required to provide own board and lodging—per day,False,81.88,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:23+00:00,2018,91
544.0,2234,49.1,,"Journalists—Meal allowance, more than one meal a day away from home",False,21.37,per meal,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:23+00:00,2018,91
545.0,2235,49.4,,Journalists—Spectacles allowance,False,111.3,per first frames,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2018,91
553.0,2242,49.4(a),,Journalists—Spectacles allowance—where the employee is in receipt of a health fund benefit,False,111.3,per first frames,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2018,91
569.0,2254,79.4(a),,"Motion picture production—Accommodation allowance—standard of a private home, homestead or hotel",False,8.15,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:25+00:00,2018,91
570.0,2255,79.4(b),,Motion picture production—Accommodation allowance—standard of air-conditioned caravans or air-conditioned and sewered mining camps,False,16.38,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:25+00:00,2018,91
571.0,2256,79.4(c),,"Motion picture production—Accommodation allowance—standard of shearer’s quarters, mining camps or rough camping",False,32.57,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:25+00:00,2018,91
548.0,2237,79.2,,Motion picture production—Laundry allowance,False,8.3,per day,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2018,91
567.0,2252,79.1(b),,Motion picture production—Meal allowance on location—dinner,False,19.46,per meal,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:25+00:00,2018,91
566.0,2251,79.1(a),,Motion picture production—Meal allowance on location—lunch,False,12.68,per meal,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:25+00:00,2018,91
568.0,2253,79.1(c),,Motion picture production—Meal allowance on location—supper,False,12.68,per meal,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:25+00:00,2018,91
563.0,2250,70.1(d),,Musicians—Travelling allowance—meals—breakfast,False,13.78,per meal,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:24+00:00,2018,91
565.0,2250,70.1(d),,Musicians—Travelling allowance—meals—dinner,False,27.19,per meal,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:25+00:00,2018,91
564.0,2250,70.1(d),,Musicians—Travelling allowance—meals—lunch,False,20.49,per meal,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:24+00:00,2018,91
552.0,2241,43.1(b)(i),,"Radio broadcasting—Meal allowance, more than 2 hours overtime without notice—technical staff",False,15.58,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:24+00:00,2018,91
551.0,2240,43.1(a)(i),,"Radio broadcasting—Meal allowance, more than one meal a day away from home—announcers and broadcaster/journalists",False,23.31,per second and subsequent meals,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:24+00:00,2018,91
543.0,2233,32.1,,Television broadcasting—Meal allowance,False,18.16,per meal,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:23+00:00,2018,91
542.0,2232,18.4,,Uniform allowance—maximum per week,False,7.41,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2018,91
541.0,2232,18.4,,Uniform allowance—per rostered day,False,1.51,per day,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2018,91
550.0,2239,18.1(b),,Vehicle allowance—motorcycle,False,0.4,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2018,91
549.0,2238,18.1(a),,Vehicle allowance—vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2018,91
558.0,2245,62.8(b)(i),,"Artists—Accommodation allowance—standard of a private home, homestead or hotel",False,8.15,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2017,91
,2246,62.8(b)(ii),,Artists—Accommodation allowance—standard of air-conditioned caravan or air-conditioned and sewered mining camps,False,16.38,per day,2014.0,,2014-07-01,2021-06-30,0,2023-07-03T12:34:34+00:00,2017,91
,2247,62.8(b)(iii),,"Artists—Accommodation allowance—standard of shearer’s quarters, mining camps or rough camping",False,32.57,per day,2014.0,,2014-07-01,2021-06-30,0,2023-07-03T12:34:42+00:00,2017,91
554.0,2243,62.1(a),,Artists—Meal allowance—after not less than 10 hours of work in a day,False,17.56,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:24+00:00,2017,91
555.0,2244,62.1(b),,Artists—Travelling meal allowance—breakfast,False,15.77,per meal break,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:24+00:00,2017,91
557.0,2244,62.1(b),,Artists—Travelling meal allowance—dinner,False,27.15,per meal break,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:24+00:00,2017,91
556.0,2244,62.1(b),,Artists—Travelling meal allowance—lunch,False,17.79,per meal break,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:24+00:00,2017,91
9760.0,2249,62.9(e)(ii),,Artists—Wardrobe allowance —other wardrobe allowance,False,25.5,per outfit per week or part of week,2008.0,,2010-01-01,,0,2023-04-05T17:24:54+00:00,2017,91
561.0,2248,62.9(e)(i),,Artists—Wardrobe allowance—own formal wear,False,42.8,per outfit per week or part of week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2017,91
547.0,2236,57.2,,Cinemas—Working away from usual place of work—employee required to provide own board and lodging—maximum per week—an amount of up to,False,409.41,per week,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2017,91
546.0,2236,57.2,,Cinemas—Working away from usual place of work—employee required to provide own board and lodging—per day,False,81.88,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:23+00:00,2017,91
544.0,2234,49.1,,"Journalists—Meal allowance, more than one meal a day away from home",False,20.94,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:23+00:00,2017,91
545.0,2235,49.4,,Journalists—Spectacles allowance,False,111.3,per first frames,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2017,91
553.0,2242,49.4(a),,Journalists—Spectacles allowance—where the employee is in receipt of a health fund benefit,False,111.3,per first frames,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2017,91
569.0,2254,79.4(a),,"Motion picture production—Accommodation allowance—standard of a private home, homestead or hotel",False,8.15,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:25+00:00,2017,91
570.0,2255,79.4(b),,Motion picture production—Accommodation allowance—standard of air-conditioned caravans or air-conditioned and sewered mining camps,False,16.38,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:25+00:00,2017,91
571.0,2256,79.4(c),,"Motion picture production—Accommodation allowance—standard of shearer’s quarters, mining camps or rough camping",False,32.57,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:25+00:00,2017,91
548.0,2237,79.2,,Motion picture production—Laundry allowance,False,8.3,per day,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2017,91
567.0,2252,79.1(b),,Motion picture production—Meal allowance on location—dinner,False,19.07,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:25+00:00,2017,91
566.0,2251,79.1(a),,Motion picture production—Meal allowance on location—lunch,False,12.42,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:25+00:00,2017,91
568.0,2253,79.1(c),,Motion picture production—Meal allowance on location—supper,False,12.42,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:25+00:00,2017,91
563.0,2250,70.1(d),,Musicians—Travelling allowance—meals—breakfast,False,13.5,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:24+00:00,2017,91
565.0,2250,70.1(d),,Musicians—Travelling allowance—meals—dinner,False,26.64,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:25+00:00,2017,91
564.0,2250,70.1(d),,Musicians—Travelling allowance—meals—lunch,False,20.07,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:24+00:00,2017,91
552.0,2241,43.1(b)(i),,"Radio broadcasting—Meal allowance, more than 2 hours overtime without notice—technical staff",False,15.26,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:24+00:00,2017,91
551.0,2240,43.1(a)(i),,"Radio broadcasting—Meal allowance, more than one meal a day away from home—announcers and broadcaster/journalists",False,22.84,per second and subsequent meals,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:24+00:00,2017,91
543.0,2233,32.1,,Television broadcasting—Meal allowance,False,17.79,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:23+00:00,2017,91
542.0,2232,18.4,,Uniform allowance—maximum per week,False,7.41,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2017,91
541.0,2232,18.4,,Uniform allowance—per rostered day,False,1.51,per day,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2017,91
550.0,2239,18.1(b),,Vehicle allowance—motorcycle,False,0.4,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2017,91
549.0,2238,18.1(a),,Vehicle allowance—vehicle,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2017,91
558.0,2245,62.8(b)(i),,"Actors—Accommodation allowance—standard of a private home, homestead or hotel",False,8.15,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:24+00:00,2016,91
9758.0,2246,62.8(b)(ii),,Actors—Accommodation allowance—standard of air-conditioned caravan or air-conditioned and sewered mining camps,False,16.38,per day,2014.0,,2014-07-01,2021-06-30,0,2023-04-05T17:24:54+00:00,2016,91
