wage_allowance_fixed_id,clause_fixed_id,clauses,parent_allowance,allowance,is_all_purpose,rate,rate_unit,base_pay_rate_id,allowance_amount,payment_frequency,operative_from,operative_to,version_number,last_modified_datetime,published_year,awards
802.0,1153,21.21(a),,Full Category Aircraft Type Rating Endorsement payment—each additional endorsement—Full Category B1.3 Licence Holder,True,5.0,Percent,,38.25,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
803.0,1153,21.21(a),,Full Category Aircraft Type Rating Endorsement payment—each additional endorsement—Full Category B1.4 Licence Holder,True,5.0,Percent,,38.25,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
805.0,1153,21.21(a),,Full Category Aircraft Type Rating Endorsement payment—each additional endorsement—Full Category B1/B2 Licence Holder,True,5.0,Percent,,38.25,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
804.0,1153,21.21(a),,Full Category Aircraft Type Rating Endorsement payment—each additional endorsement—Full Category B2 Licence Holder,True,5.0,Percent,,38.25,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
793.0,1153,21.21(a),,Full Category Aircraft Type Rating Endorsement payment—first endorsement—Full Category B1.1 Licence Holder,True,20.0,Percent,,152.98,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
794.0,1153,21.21(a),,Full Category Aircraft Type Rating Endorsement payment—first endorsement—Full Category B1.2 Licence Holder,True,15.0,Percent,,114.74,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
795.0,1153,21.21(a),,Full Category Aircraft Type Rating Endorsement payment—first endorsement—Full Category B1.3 Licence Holder,True,20.0,Percent,,152.98,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
796.0,1153,21.21(a),,Full Category Aircraft Type Rating Endorsement payment—first endorsement—Full Category B1.4 Licence Holder,True,15.0,Percent,,114.74,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
798.0,1153,21.21(a),,Full Category Aircraft Type Rating Endorsement payment—first endorsement—Full Category B1/B2 Licence Holder,True,30.0,Percent,,229.47,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
797.0,1153,21.21(a),,Full Category Aircraft Type Rating Endorsement payment—first endorsement—Full Category B2 Licence Holder,True,25.0,Percent,,191.23,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
783.0,1146,21.19(d)(i),,Hot places allowance—between 46 and 54°C,False,0.076,Percent,,0.58,per hour,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
784.0,1146,21.19(d)(i),,Hot places allowance—in excess of 54°C,False,0.1,Percent,,0.76,per hour,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
780.0,1144,21.16,,Leading hand allowance,False,3.0,Percent,,22.95,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
790.0,1152,21.21,,Maintenance and engineering stream,False,,,,,,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
837.0,1172,21.27,,Maintenance and engineering stream—leading hand allowance,True,5.34,Percent,,40.85,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
778.0,1143,21.15,,Money collection allowance—$1000 to less than $5000,False,1.61,Percent,,12.31,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
777.0,1143,21.15,,Money collection allowance—$200 to less than $1000,False,1.2,Percent,,9.18,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
779.0,1143,21.15,,Money collection allowance—$5000 and over,False,1.87,Percent,,14.3,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
776.0,1143,21.15,,Money collection allowance—Less than $200,False,0.6,Percent,,4.59,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
838.0,1173,30.6(a),,Multiple shift allowance—3 shifts with start times over 30 minutes apart,False,0.52,Percent,,3.98,per roster week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
839.0,1174,30.6(b),,Multiple shift allowance—more than 3 shifts with start times over 30 minutes apart—additional to clause 30.6(a),False,0.55,Percent,,4.21,per each such starting time in excess of 3,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
769.0,1141,21.9,,Nightsoil allowance,False,0.64,Percent,,4.9,per shift,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
825.0,1162,21.24(a)(ii),,Special appointments—additional payments for exercise of privilege in maintenance and engineering stream—appointment signatory under CAO 104.1.3.2,True,2.55,Percent,,19.5,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
830.0,1166,21.24(a)(vi),,Special appointments—additional payments for exercise of privilege in maintenance and engineering stream—control of engine overhaul test facility,True,0.71,Percent,,5.43,per day or part of day,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
826.0,1163,21.24(a)(iii),,Special appointments—additional payments for exercise of privilege in maintenance and engineering stream—non-destructive testing authorisation under CAO 100.27,True,1.38,Percent,,10.56,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
827.0,1163,21.24(a)(iii),,Special appointments—additional payments for exercise of privilege in maintenance and engineering stream—sum of payment not to exceed maximum,True,3.46,Percent,,26.47,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
829.0,1165,21.24(a)(v),,Special appointments—additional payments for exercise of privilege in maintenance and engineering stream—taxiing approval,True,1.38,Percent,,10.56,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
824.0,1161,21.24(a)(i),,Special appointments—additional payments for exercise of privilege in maintenance and engineering stream—weight control authority under CAO 100.28,True,7.17,Percent,,54.84,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
828.0,1164,21.24(a)(iv),,Special appointments—additional payments for exercise of privilege in maintenance and engineering stream—welding authority under CAO 100.25,True,3.46,Percent,,26.47,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
11926.0,1156,21.22(a),,Transitional Category Aircraft Type Rating Endorsement payment—each additional endorsement—Transitional Category B1.1 Licence Holder,True,4.25,Percent,,32.51,per week,2015-07-01,2016-06-30,,2023-04-05T07:24:56+00:00,2015,48
11927.0,1156,21.22(a),,Transitional Category Aircraft Type Rating Endorsement payment—each additional endorsement—Transitional Category B1.2 Licence Holder,True,4.25,Percent,,32.51,per week,2015-07-01,2016-06-30,,2023-04-05T07:24:56+00:00,2015,48
11928.0,1156,21.22(a),,Transitional Category Aircraft Type Rating Endorsement payment—each additional endorsement—Transitional Category B1.3 Licence Holder,True,4.25,Percent,,32.51,per week,2015-07-01,2016-06-30,,2023-04-05T07:24:56+00:00,2015,48
11929.0,1156,21.22(a),,Transitional Category Aircraft Type Rating Endorsement payment—each additional endorsement—Transitional Category B1.4 Licence Holder,True,4.25,Percent,,32.51,per week,2015-07-01,2016-06-30,,2023-04-05T07:24:56+00:00,2015,48
11930.0,1156,21.22(a),,Transitional Category Aircraft Type Rating Endorsement payment—each additional endorsement—Transitional Category B2 Licence Holder,True,4.25,Percent,,32.51,per week,2015-07-01,2016-06-30,,2023-04-05T07:24:56+00:00,2015,48
810.0,1156,21.22(a),,Transitional Category Aircraft Type Rating Endorsement payment—first endorsement—Transitional Category B1.1 Licence Holder,True,15.0,Percent,,114.74,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
811.0,1156,21.22(a),,Transitional Category Aircraft Type Rating Endorsement payment—first endorsement—Transitional Category B1.2 Licence Holder,True,10.92,Percent,,83.53,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
812.0,1156,21.22(a),,Transitional Category Aircraft Type Rating Endorsement payment—first endorsement—Transitional Category B1.3 Licence Holder,True,15.0,Percent,,114.74,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
813.0,1156,21.22(a),,Transitional Category Aircraft Type Rating Endorsement payment—first endorsement—Transitional Category B1.4 Licence Holder,True,10.92,Percent,,83.53,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
814.0,1156,21.22(a),,Transitional Category Aircraft Type Rating Endorsement payment—first endorsement—Transitional Category B2 Licence Holder,True,21.24,Percent,,162.46,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
785.0,1147,21.19(e)(i),,Wet places allowance,False,0.076,Percent,,0.58,per hour,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,48
841.0,1176,21.2(a)(iii),,Disability allowance—confined space (boiler),False,0.2308,Percent,BR91323,2.3,per hour,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
842.0,1177,21.2(a)(iv),,Disability allowance—maximum per hour,False,0.1508,Percent,BR91323,1.5,per hour,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
843.0,1177,21.2(a)(iv),,Disability allowance—maximum per hour for confined space (boiler),False,0.2308,Percent,BR91323,2.3,per hour,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
840.0,1175,21.2(a)(i),,Disability allowance—Technical or Ground services officers,False,0.1009,Percent,BR91323,1.0,per hour,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
849.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Alice Springs,False,360.1533,Percent,BR91323,3582.84,per annum,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
850.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Darwin,False,360.1533,Percent,BR91323,3582.84,per annum,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
848.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Mt Isa,False,360.1533,Percent,BR91323,3582.84,per annum,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
852.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Tennant Creek,False,717.2973,Percent,BR91323,7135.75,per annum,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
847.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Townsville,False,149.4787,Percent,BR91323,1487.03,per annum,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
851.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Yulara,False,360.1533,Percent,BR91323,3582.84,per annum,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
856.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Alice Springs,False,196.6301,Percent,BR91323,1956.1,per annum,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
857.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Darwin,False,196.6301,Percent,BR91323,1956.1,per annum,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
855.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Mt Isa,False,196.6301,Percent,BR91323,1956.1,per annum,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
859.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Tennant Creek,False,443.4196,Percent,BR91323,4411.18,per annum,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
854.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Townsville,False,75.2415,Percent,BR91323,748.51,per annum,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
858.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Yulara,False,196.63,Percent,BR91323,1956.09,per annum,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
845.0,1179,21.2(c),,First aid allowance,False,2.006,Percent,BR91323,19.96,per week,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
844.0,1178,21.2(b)(i),,Plumbers registration allowance,False,3.9127,Percent,BR91323,38.92,per week,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,49
841.0,1176,21.2(a)(iii),,Disability allowance—confined space (boiler),False,0.2308,Percent,BR91323,2.17,per hour,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
842.0,1177,21.2(a)(iv),,Disability allowance—maximum per hour,False,0.1508,Percent,BR91323,1.42,per hour,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
843.0,1177,21.2(a)(iv),,Disability allowance—maximum per hour for confined space (boiler),False,0.2308,Percent,BR91323,2.17,per hour,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
840.0,1175,21.2(a)(i),,Disability allowance—Technical or Ground services officers,False,0.1009,Percent,BR91323,0.95,per hour,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
849.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Alice Springs,False,360.1533,Percent,BR91323,3388.03,per annum,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
850.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Darwin,False,360.1533,Percent,BR91323,3388.03,per annum,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
848.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Mt Isa,False,360.1533,Percent,BR91323,3388.03,per annum,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
852.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Tennant Creek,False,717.2973,Percent,BR91323,6747.76,per annum,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
847.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Townsville,False,149.4787,Percent,BR91323,1406.18,per annum,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
851.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Yulara,False,360.1533,Percent,BR91323,3388.03,per annum,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
856.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Alice Springs,False,196.6301,Percent,BR91323,1849.74,per annum,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
857.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Darwin,False,196.6301,Percent,BR91323,1849.74,per annum,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
855.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Mt Isa,False,196.6301,Percent,BR91323,1849.74,per annum,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
859.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Tennant Creek,False,443.4196,Percent,BR91323,4171.34,per annum,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
854.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Townsville,False,75.2415,Percent,BR91323,707.81,per annum,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
858.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Yulara,False,196.63,Percent,BR91323,1849.74,per annum,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
845.0,1179,21.2(c),,First aid allowance,False,2.006,Percent,BR91323,18.87,per week,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
844.0,1178,21.2(b)(i),,Plumbers registration allowance,False,3.9127,Percent,BR91323,36.81,per week,2022-10-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,49
841.0,1176,21.2(a)(iii),,Disability allowance—confined space (boiler),False,0.2308,Percent,BR91323,2.08,per hour,2021-11-01,2022-09-30,,2022-06-28T03:19:49+00:00,2021,49
842.0,1177,21.2(a)(iv),,Disability allowance—maximum per hour,False,0.1508,Percent,BR91323,1.36,per hour,2021-11-01,2022-09-30,,2022-06-28T03:19:59+00:00,2021,49
843.0,1177,21.2(a)(iv),,Disability allowance—maximum per hour for confined space (boiler),False,0.2308,Percent,BR91323,2.08,per hour,2021-11-01,2022-09-30,,2022-06-28T03:19:59+00:00,2021,49
840.0,1175,21.2(a)(i),,Disability allowance—Technical or Ground services officers,False,0.1009,Percent,BR91323,0.91,per hour,2021-11-01,2022-09-30,,2022-06-28T03:19:42+00:00,2021,49
849.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Alice Springs,False,360.1533,Percent,BR91323,3239.04,per annum,2021-11-01,2022-09-30,,2022-06-28T03:20:33+00:00,2021,49
850.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Darwin,False,360.1533,Percent,BR91323,3239.04,per annum,2021-11-01,2022-09-30,,2022-06-28T03:20:33+00:00,2021,49
848.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Mt Isa,False,360.1533,Percent,BR91323,3239.04,per annum,2021-11-01,2022-09-30,,2022-06-28T03:20:33+00:00,2021,49
852.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Tennant Creek,False,717.2973,Percent,BR91323,6451.01,per annum,2021-11-01,2022-09-30,,2022-06-28T03:20:33+00:00,2021,49
847.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Townsville,False,149.4787,Percent,BR91323,1344.34,per annum,2021-11-01,2022-09-30,,2022-06-28T03:20:33+00:00,2021,49
851.0,1180,21.2(d)(ii),,District allowance—employees with dependents—Yulara,False,360.1533,Percent,BR91323,3239.04,per annum,2021-11-01,2022-09-30,,2022-06-28T03:20:33+00:00,2021,49
856.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Alice Springs,False,196.6301,Percent,BR91323,1768.39,per annum,2021-11-01,2022-09-30,,2022-06-28T03:20:33+00:00,2021,49
857.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Darwin,False,196.6301,Percent,BR91323,1768.39,per annum,2021-11-01,2022-09-30,,2022-06-28T03:20:33+00:00,2021,49
855.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Mt Isa,False,196.6301,Percent,BR91323,1768.39,per annum,2021-11-01,2022-09-30,,2022-06-28T03:20:33+00:00,2021,49
859.0,1180,21.2(d)(ii),,District allowance—employees without dependents—Tennant Creek,False,443.4196,Percent,BR91323,3987.89,per annum,2021-11-01,2022-09-30,,2022-06-28T03:20:33+00:00,2021,49
