expense_allowance_fixed_id,clause_fixed_id,clauses,parent_allowance,allowance,is_all_purpose,allowance_amount,payment_frequency,last_adjusted_year,cpi_quarter_last_adjusted,operative_from,operative_to,version_number,last_modified_datetime,published_year
448.0,2165,14.5(c)(ii),,"Accommodation allowance—where employer does not provide accommodation—maximum weekly amount—Adelaide, Hobart, Perth and Brisbane",False,863.13,per week,2014.0,,2015-07-01,2018-06-30,0,2022-02-15T15:40:08+00:00,2015
449.0,2165,14.5(c)(ii),,Accommodation allowance—where employer does not provide accommodation—maximum weekly amount—Canberra,False,1051.0,per week,2014.0,,2015-07-01,2018-06-30,0,2022-02-15T15:40:08+00:00,2015
450.0,2165,14.5(c)(ii),,Accommodation allowance—where employer does not provide accommodation—maximum weekly amount—other places,False,804.59,per week,2014.0,,2015-07-01,2018-06-30,0,2022-02-15T15:40:09+00:00,2015
447.0,2165,14.5(c)(ii),,Accommodation allowance—where employer does not provide accommodation—maximum weekly amount—Sydney and Melbourne,False,1223.0,per week,2014.0,,2015-07-01,2018-06-30,0,2022-02-15T15:40:08+00:00,2015
454.0,2167,14.5(e),,Incidentals allowance while travelling—maximum per week,False,75.77,maximum per week,2014.0,,2015-07-01,2018-06-30,0,2022-02-15T15:40:09+00:00,2015
453.0,2167,14.5(e),,Incidentals allowance while travelling—per day,False,15.13,per day,2014.0,,2015-07-01,2018-06-30,0,2022-02-15T15:40:09+00:00,2015
9768.0,2161,14.4,,Laundry allowance—other than weekly and full-time employees—maximum per week,False,12.36,per week,2014.0,,2015-07-01,2016-06-30,0,2023-04-05T17:24:53+00:00,2015
9767.0,2161,14.4,,Laundry allowance—other than weekly and full-time employees—per day,False,2.74,per day,2014.0,,2015-07-01,2016-06-30,0,2023-04-05T17:24:53+00:00,2015
439.0,2161,14.4,,Laundry allowance—weekly and full time employees—blouses and shirts,False,3.42,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:08+00:00,2015
440.0,2161,14.4,,Laundry allowance—weekly and full time employees—other garments,False,8.88,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:08+00:00,2015
468.0,2176,46.4(b),,Meal allowances—2 back to back performances,False,17.04,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:09+00:00,2015
467.0,2175,46.4(a),,Meal allowances—Working beyond 8.00am—if work commenced at or before 12.00 midnight—other than cleaners,False,17.04,per meal interval,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:09+00:00,2015
451.0,2166,14.5(d),,Meals while travelling—per day,False,53.73,per day,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:09+00:00,2015
452.0,2166,14.5(d),,Meals while travelling—per week,False,268.58,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:09+00:00,2015
458.0,2169,26.3(d)(iii),,Performance allowances—meal between performances—if break less than 2 hours—Company Dancers,False,17.04,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:09+00:00,2015
443.0,2162,27.5,,Performance allowances—meal between performances—if break less than 2 hours—Performers and Company Dancers,False,26.47,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:08+00:00,2015
9771.0,2174,44.1(a),,Tools and equipment allowance—supply of own tools—employees other than Heads of Departments,False,0.93,per day,2010.0,,2010-07-01,2016-06-30,0,2023-04-05T17:24:53+00:00,2015
466.0,2174,44.1(a),,Tools and equipment allowance—supply of own tools—Heads of Departments,False,9.05,per week,2010.0,,2010-07-01,2016-06-30,0,2022-02-15T15:40:09+00:00,2015
464.0,2173,34.5(b),,Travel on Sunday,False,11.3,per occasion,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:09+00:00,2015
444.0,2163,14.5(b),,Travel to and from airports—reimbursement—a maximum amount of,False,39.51,per occasion,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:08+00:00,2015
460.0,2170,31.7(a),,Upkeep allowances—employee who supplies one or more instruments—casual employee,False,1.59,per instrument per call,2010.0,,2010-07-01,2016-06-30,0,2022-02-15T15:40:09+00:00,2015
459.0,2170,31.7(a),,Upkeep allowances—employee who supplies one or more instruments—weekly employee,False,12.7,per instrument per week,2010.0,,2010-07-01,2016-06-30,0,2022-02-15T15:40:09+00:00,2015
462.0,2171,31.7(b),,Upkeep allowances—Harpist—casual employee,False,4.19,per call,2010.0,,2010-07-01,2016-06-30,0,2022-02-15T15:40:09+00:00,2015
461.0,2171,31.7(b),,Upkeep allowances—harpist—weekly employee,False,28.13,per week,2010.0,,2010-07-01,2016-06-30,0,2022-02-15T15:40:09+00:00,2015
463.0,2172,31.7(c),,Upkeep allowances—Percussionist who provides percussion kit,False,10.14,per week,2010.0,,2010-07-01,2016-06-30,0,2022-02-15T15:40:09+00:00,2015
438.0,2160,14.2,,Use of vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:08+00:00,2015
457.0,2168,25.1(b),,Wardrobe and make-up allowances—for each pair of shoes per week,False,4.15,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2015
456.0,2168,25.1(b),,Wardrobe and make-up allowances—minimum payment per week,False,10.5,per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2015
455.0,2168,25.1(b),,Wardrobe and make-up allowances—supplying clothing/accessories if already in employee’s possession,False,8.2,per article per week,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2015
469.0,2177,17.2,,Overtime meal allowances—clerical and administrative staff—overtime after 7.00 pm,False,16.81,per occasion,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
470.0,2178,17.3,,Vehicle allowance,False,0.95,per km,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
469.0,2177,17.2,,Overtime meal allowances—clerical and administrative staff—overtime after 7.00 pm,False,15.59,per occasion,2021.0,September Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
470.0,2178,17.3,,Vehicle allowance,False,0.91,per km,2021.0,September Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
469.0,2177,17.2,,Overtime meal allowances—clerical and administrative staff—overtime after 7.00 pm,False,15.33,per occasion,2020.0,December Quarter,2021-11-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
470.0,2178,17.3,,Vehicle allowance,False,0.85,per km,2014.0,,2021-11-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
469.0,2177,17.2,,Overtime meal allowances—clerical and administrative staff—overtime after 7.00 pm,False,15.15,per occasion,2019.0,,2021-02-01,2021-10-31,0,2022-02-15T15:40:11+00:00,2020
470.0,2178,17.3,,Vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:11+00:00,2020
469.0,2177,18.4,,Overtime meal allowances—clerical and administrative staff—overtime after 7.00 pm,False,14.7,per occasion,2018.0,,2019-07-01,2021-01-31,0,2022-02-15T15:40:11+00:00,2019
470.0,2178,18.7,,Vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:11+00:00,2019
469.0,2177,18.4,,Overtime meal allowances—clerical and administrative staff—overtime after 7.00 pm,False,14.25,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:11+00:00,2018
470.0,2178,18.7,,Vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:11+00:00,2018
469.0,2177,18.4,,Overtime meal allowances—clerical and administrative staff—overtime after 7.00 pm,False,13.96,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:11+00:00,2017
470.0,2178,18.7,,Vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:11+00:00,2017
469.0,2177,18.4,,Overtime meal allowances—clerical and administrative staff—overtime after 7.00 pm,False,13.81,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:40:11+00:00,2016
470.0,2178,18.7,,Vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:11+00:00,2016
469.0,2177,18.4,,Overtime meal allowances—clerical and administrative staff—overtime after 7.00 pm,False,13.51,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:11+00:00,2015
470.0,2178,18.7,,Vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-10-31,0,2022-02-15T15:40:11+00:00,2015
472.0,2180,17.2(b),,Living away from home allowance,False,81.59,per week,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
473.0,2181,17.2(c)(i),,Vehicle allowance—Motor car,False,0.95,per km,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
474.0,2182,17.2(c)(ii),,Vehicle allowance—Motorcycle,False,0.32,per km,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
471.0,2179,17.2(a),,Weekend allowance,False,64.8,per weekend,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
472.0,2180,17.2(b),,Living away from home allowance,False,65.28,per week,2020.0,December Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
473.0,2181,17.2(c)(i),,Vehicle allowance—Motor car,False,0.91,per km,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
474.0,2182,17.2(c)(ii),,Vehicle allowance—Motorcycle,False,0.31,per km,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
471.0,2179,17.2(a),,Weekend allowance,False,51.85,per weekend,2020.0,December Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
472.0,2180,17.2(b),,Living away from home allowance,False,63.56,per week,2020.0,December Quarter,2021-02-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
473.0,2181,17.2(c)(i),,Vehicle allowance—Motor car,False,0.8,per km,2014.0,,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
474.0,2182,17.2(c)(ii),,Vehicle allowance—Motorcycle,False,0.27,per km,2014.0,,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
471.0,2179,17.2(a),,Weekend allowance,False,50.48,per weekend,2020.0,December Quarter,2021-02-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
472.0,2180,17.2(b),,Living away from home allowance,False,63.56,per week,2019.0,,2021-02-01,2022-06-30,0,2022-02-15T15:41:38+00:00,2020
473.0,2181,17.2(c)(i),,Vehicle allowance—Motor car,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:11+00:00,2020
474.0,2182,17.2(c)(ii),,Vehicle allowance—Motorcycle,False,0.26,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:11+00:00,2020
471.0,2179,17.2(a),,Weekend allowance,False,50.48,per weekend,2019.0,,2021-02-01,2022-06-30,0,2022-02-15T15:41:38+00:00,2020
472.0,2180,16.5,,Living away from home allowance,False,58.63,per week,2018.0,,2019-07-01,2021-01-31,0,2022-02-15T15:40:11+00:00,2019
473.0,2181,16.8(a),,Vehicle allowance—Motor car,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:11+00:00,2019
474.0,2182,16.8(b),,Vehicle allowance—Motorcycle,False,0.26,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:11+00:00,2019
471.0,2179,16.4,,Weekend allowance,False,46.57,per weekend,2018.0,,2019-07-01,2021-01-31,0,2022-02-15T15:40:11+00:00,2019
472.0,2180,16.5,,Living away from home allowance,False,57.64,per week,2015.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:11+00:00,2018
473.0,2181,16.8(a),,Vehicle allowance—Motor car,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:11+00:00,2018
474.0,2182,16.8(b),,Vehicle allowance—Motorcycle,False,0.26,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:11+00:00,2018
471.0,2179,16.4,,Weekend allowance,False,45.79,per weekend,2015.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:11+00:00,2018
472.0,2180,16.5,,Living away from home allowance,False,55.72,per week,2015.0,,2015-07-01,2018-06-30,0,2022-02-15T15:40:11+00:00,2017
473.0,2181,16.8(a),,Vehicle allowance—Motor car,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:11+00:00,2017
474.0,2182,16.8(b),,Vehicle allowance—Motorcycle,False,0.26,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:11+00:00,2017
471.0,2179,16.4,,Weekend allowance,False,44.26,per weekend,2015.0,,2015-07-01,2018-06-30,0,2022-02-15T15:40:11+00:00,2017
472.0,2180,16.5,,Living away from home allowance,False,55.72,per week,2015.0,,2015-07-01,2018-06-30,0,2022-02-15T15:40:11+00:00,2016
473.0,2181,16.8(a),,Vehicle allowance—Motor car,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:11+00:00,2016
474.0,2182,16.8(b),,Vehicle allowance—Motorcycle,False,0.26,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:11+00:00,2016
471.0,2179,16.4,,Weekend allowance,False,44.26,per weekend,2015.0,,2015-07-01,2018-06-30,0,2022-02-15T15:40:11+00:00,2016
472.0,2180,16.5,,Living away from home allowance,False,55.72,per week,2014.0,,2015-07-01,2018-06-30,0,2022-02-15T15:40:11+00:00,2015
473.0,2181,16.8(a),,Vehicle allowance—Motor car,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:11+00:00,2015
474.0,2182,16.8(b),,Vehicle allowance—Motorcycle,False,0.26,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:40:11+00:00,2015
471.0,2179,16.4,,Weekend allowance,False,44.26,per weekend,2014.0,,2015-07-01,2018-06-30,0,2022-02-15T15:40:11+00:00,2015
476.0,2184,17.3(e)(i),,Damaged personal effects allowance—an amount of up to,False,1077.0,per set of dentures and/or spectacles,2022.0,March Quarter,2023-07-01,,5,2023-06-02T10:12:41+00:00,2023
475.0,2183,17.3(a),,Meal allowance—overtime in excess of one hour after usual finishing time,False,19.61,per occasion,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
476.0,2184,17.3(e)(i),,Damaged personal effects allowance—an amount of up to,False,1022.0,per set of dentures and/or spectacles,2021.0,March Quarter,2022-07-01,2023-06-30,3,2022-06-27T12:12:21+00:00,2022
475.0,2183,17.3(a),,Meal allowance—overtime in excess of one hour after usual finishing time,False,18.19,per occasion,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
476.0,2184,17.3(e)(i),,Damaged personal effects allowance—an amount of up to,False,987.19,per set of dentures and/or spectacles,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
475.0,2183,17.3(a),,Meal allowance—overtime in excess of one hour after usual finishing time,False,17.78,per occasion,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
476.0,2184,17.3(e)(i),,Damaged personal effects allowance—an amount of up to,False,955.08,per set of dentures and/or spectacles,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:40:12+00:00,2020
475.0,2183,17.3(a),,Meal allowance—overtime in excess of one hour after usual finishing time,False,17.52,per occasion,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:40:12+00:00,2020
476.0,2184,16.6(a),,Damaged personal effects allowance—an amount of up to,False,931.17,per set of dentures and/or spectacles,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:12+00:00,2019
475.0,2183,16.1,,Meal allowance—overtime in excess of one hour after usual finishing time,False,17.15,per occasion,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:40:12+00:00,2019
476.0,2184,16.6(a),,Damaged personal effects allowance—an amount of up to,False,903.16,per set of dentures and/or spectacles,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:12+00:00,2018
475.0,2183,16.1,,Meal allowance—overtime in excess of one hour after usual finishing time,False,16.62,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:40:12+00:00,2018
476.0,2184,16.6(a),,Damaged personal effects allowance—an amount of up to,False,866.95,per set of dentures and/or spectacles,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:12+00:00,2017
475.0,2183,16.1,,Meal allowance—overtime in excess of one hour after usual finishing time,False,16.28,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:40:12+00:00,2017
476.0,2184,16.6(a),,Damaged personal effects allowance—an amount of up to,False,835.52,per set of dentures and/or spectacles,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:40:12+00:00,2016
475.0,2183,16.1,,Meal allowance—overtime in excess of one hour after usual finishing time,False,16.1,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:40:12+00:00,2016
476.0,2184,16.6(a),,Damaged personal effects allowance—an amount of up to,False,798.63,per set of dentures and/or spectacles,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:12+00:00,2015
475.0,2183,16.1,,Meal allowance—overtime in excess of one hour after usual finishing time,False,15.75,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:40:12+00:00,2015
479.0,2187,17.3(d)(iii),,Accommodation allowance—living away from agreed home port—per night,False,231.23,per night,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
478.0,2186,17.3(d)(ii),,Accommodation allowance—living away from agreed home port—per week,False,615.39,per week,2022.0,March Quarter,2023-07-01,,4,2023-06-02T10:12:41+00:00,2023
480.0,2187,17.3(d)(iii),,Accommodation allowance—per week,False,615.39,per week,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
477.0,2185,17.3(a)(i),,Meal allowance—more than 1.5 hours’ overtime,False,57.77,per occasion,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
9645.0,23145,17.3(a)(ii),,Meal allowance—more than 1.5 hours’ overtime—second/subsequent meal,False,57.77,per occasion,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
487.0,2192,17.3(b),,Protective and industrial clothing allowance,False,24.5,per week ,2008.0,,2010-01-01,,1,2023-06-02T10:12:41+00:00,2023
488.0,2193,17.3(f)(iii),,Travelling—local—excess fares,False,15.16,per day ,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
489.0,2194,17.3(g)(iv),,Travelling—other than local—reimbursement of taxi fares—up to a maximum,False,148.05,each way per journey,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
486.0,2191,17.2(j)(iii),,Vessels proceeding from port to port—personal accident policy,False,192892.0,to the value of,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
485.0,2190,17.3(e)(iii),,Victualling allowance,False,615.39,per week,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
481.0,2188,17.3(e)(i),,Victualling allowance,False,615.39,per week,2022.0,March Quarter,2023-07-01,,4,2023-06-02T10:12:41+00:00,2023
